V1,V2,V3
*_SCFLD797_78627,<nnxnp>,--,np,--,--,nn,--,np,--,--,--,--,nn,--,np,--,nn,--,nn,np,np,--,np,--,--,nn,np,np,nn,nn,nn,np,--,--,--,nn,nn,nn,np,--,--,np,np,--,nn,--,np,np,np,--,nn,--,np,--,np,nn,nn,--,--,np,np,--,np,np,nn,nn,np,np,nn,np,np,nn,np,nn,--,--,--,nn,--,np,nn,np,--,--,nn,nn,--,nn,np,--,nn
*_SCFLD797_83139,<nnxnp>,nn,--,np,--,--,nn,nn,--,nn,--,--,--,--,nn,--,--,--,np,nn,nn,--,nn,--,--,--,--,--,np,np,np,nn,--,--,--,np,--,--,nn,--,--,nn,nn,--,--,--,nn,nn,nn,nn,np,np,nn,nn,--,np,--,--,--,nn,--,np,nn,nn,np,np,--,--,np,nn,--,--,nn,nn,--,nn,--,np,--,nn,np,nn,--,nn,--,np,--,np,--,nn,--
*_SCFLD799_11261,<lmxll>,--,--,lm,--,--,ll,--,--,--,lm,--,--,--,ll,--,ll,lm,--,ll,--,--,--,ll,--,lm,lm,lm,ll,lm,--,lm,--,lm,--,lm,ll,ll,lm,--,--,--,--,--,lm,--,--,lm,ll,lm,ll,ll,--,lm,ll,--,ll,--,ll,ll,--,--,--,ll,--,--,lm,--,--,--,--,lm,lm,lm,ll,--,--,ll,ll,--,--,lm,--,lm,--,--,--,--,--,--,lm
*_SCFLD799_11295,<nnxnp>,--,--,np,--,--,np,--,nn,--,np,--,--,--,nn,--,nn,nn,--,np,--,np,np,np,--,nn,nn,np,np,nn,--,nn,--,nn,--,np,nn,nn,nn,--,--,--,--,--,np,--,np,np,np,nn,nn,nn,--,nn,np,--,np,--,--,np,--,--,--,nn,--,--,np,--,nn,--,--,nn,nn,nn,nn,--,np,np,--,np,--,nn,--,nn,--,--,--,--,--,--,nn
*_SCFLD799_60209,<nnxnp>,--,nn,np,--,nn,--,nn,--,nn,np,nn,np,--,nn,--,--,nn,nn,np,np,np,np,--,--,nn,--,np,np,--,nn,--,--,--,np,--,nn,nn,nn,--,--,np,--,nn,--,--,np,np,np,nn,nn,nn,--,nn,np,--,np,--,--,np,nn,np,nn,nn,np,--,--,nn,nn,nn,nn,--,--,--,--,--,np,np,np,--,--,nn,--,--,--,--,nn,nn,--,--,--
*_SCFLD801_14167,<lmxll>,--,lm,lm,--,--,--,ll,--,--,lm,--,--,--,--,--,--,ll,ll,--,ll,--,--,--,--,ll,lm,--,--,--,--,--,--,--,--,ll,--,ll,--,--,--,lm,ll,--,lm,ll,ll,lm,ll,ll,ll,ll,lm,--,lm,--,--,--,--,lm,--,ll,ll,--,lm,ll,--,ll,ll,ll,--,--,lm,--,--,--,--,lm,ll,lm,--,ll,--,ll,--,ll,--,--,ll,--,ll
*_SCFLD801_35495,<lmxll>,--,ll,--,--,lm,--,lm,lm,--,ll,--,lm,--,lm,lm,lm,lm,lm,ll,lm,lm,--,ll,--,lm,ll,--,lm,ll,lm,lm,lm,lm,ll,--,lm,--,ll,--,--,ll,--,ll,ll,--,lm,--,--,--,lm,--,ll,ll,--,--,lm,ll,--,ll,ll,lm,lm,ll,--,lm,ll,lm,--,lm,--,lm,ll,--,--,--,--,ll,lm,--,--,--,--,lm,--,lm,ll,lm,--,--,--
*_SCFLD810_81337,<nnxnp>,--,np,nn,--,np,--,--,--,--,--,np,--,--,nn,--,nn,np,nn,--,--,np,nn,np,--,--,--,np,--,np,--,--,--,--,np,--,--,np,np,--,--,np,np,np,--,--,nn,np,--,--,nn,--,nn,nn,nn,--,--,--,np,--,np,--,np,np,nn,nn,np,nn,nn,np,np,--,nn,--,--,--,np,--,--,nn,--,nn,--,--,--,np,--,nn,--,np,--
*_SCFLD813_59057,<lmxll>,--,--,lm,--,ll,--,--,--,--,--,--,--,--,ll,ll,ll,ll,ll,lm,--,lm,lm,--,--,lm,ll,lm,--,ll,--,ll,--,--,--,--,lm,--,--,--,--,lm,--,ll,ll,lm,--,--,--,--,ll,ll,--,ll,ll,--,--,lm,--,--,lm,lm,lm,ll,ll,--,ll,ll,lm,ll,--,--,ll,--,--,--,lm,lm,ll,--,--,lm,--,--,--,--,--,ll,--,ll,--
*_SCFLD815_11611,<lmxll>,--,--,--,--,lm,--,lm,--,--,ll,ll,--,--,ll,--,ll,--,lm,ll,--,ll,--,--,--,lm,--,lm,ll,--,--,--,--,--,ll,--,lm,ll,--,--,--,ll,lm,--,--,--,lm,lm,--,lm,lm,--,ll,--,lm,ll,ll,--,--,--,lm,ll,ll,lm,--,lm,lm,--,--,--,--,--,ll,ll,--,--,--,--,lm,ll,lm,--,--,ll,ll,--,lm,ll,lm,ll,ll
*_SCFLD815_11631,<nnxnp>,--,np,--,--,nn,--,nn,--,--,nn,np,--,--,np,--,np,np,nn,np,--,np,nn,--,--,np,--,np,nn,--,--,--,--,--,nn,--,nn,nn,--,--,--,np,nn,--,--,--,nn,nn,--,nn,np,np,np,--,np,np,np,--,--,--,np,np,np,np,--,nn,nn,--,--,--,--,--,nn,nn,--,--,--,nn,np,np,nn,--,--,nn,np,--,nn,nn,np,np,nn
*_SCFLD815_11647,<hkxhk>,--,kk,kk,--,hk,hh,hk,--,--,hh,hk,--,--,hk,--,hk,hk,hk,hk,--,hk,hk,--,--,kk,hk,kk,hh,--,--,--,--,--,hh,kk,hk,hh,--,--,--,hk,hk,--,--,--,hk,hk,--,hk,kk,kk,hk,--,kk,hk,hk,--,--,--,kk,hk,hk,kk,--,hk,hk,--,--,hk,--,kk,hh,hh,--,--,--,hk,kk,hk,hk,--,--,hh,hk,--,hk,hh,kk,hk,hh
*_SCFLD823_6881,<lmxll>,--,--,--,--,lm,--,ll,--,--,--,ll,--,--,ll,--,--,lm,ll,lm,--,lm,lm,--,--,lm,lm,lm,--,--,ll,ll,lm,--,lm,lm,ll,ll,lm,--,ll,lm,ll,--,--,ll,lm,--,ll,lm,lm,--,ll,ll,lm,--,ll,--,--,ll,lm,lm,ll,ll,ll,ll,ll,--,ll,lm,--,lm,ll,--,--,--,lm,--,ll,lm,--,ll,--,lm,ll,ll,--,ll,--,ll,--
*_SCFLD823_55613,<lmxll>,--,--,ll,--,lm,ll,ll,--,--,ll,--,--,--,--,--,lm,--,ll,lm,--,lm,--,--,--,lm,--,lm,--,lm,--,--,--,--,--,lm,ll,ll,lm,--,--,lm,ll,lm,lm,--,lm,lm,--,lm,--,lm,ll,--,lm,lm,--,--,--,ll,--,lm,--,ll,ll,--,lm,--,ll,lm,--,lm,ll,--,ll,--,lm,--,--,--,--,ll,--,--,ll,--,--,--,--,ll,--
*_SCFLD823_67800,<lmxll>,lm,lm,--,--,lm,--,ll,lm,ll,ll,ll,ll,--,ll,lm,lm,lm,ll,lm,ll,lm,lm,lm,--,lm,lm,lm,ll,--,ll,ll,--,--,--,lm,ll,ll,lm,--,--,lm,--,--,lm,ll,lm,--,--,--,lm,lm,ll,ll,lm,lm,--,--,ll,ll,lm,lm,ll,ll,ll,ll,lm,lm,--,lm,--,lm,ll,lm,--,--,--,ll,ll,lm,--,ll,--,--,--,--,ll,ll,lm,ll,--
*_SCFLD825_21284,<lmxll>,lm,--,--,--,ll,--,ll,--,--,lm,--,--,--,ll,--,--,ll,lm,ll,lm,lm,--,--,--,--,lm,ll,--,--,--,ll,--,lm,--,ll,ll,lm,ll,--,--,--,--,lm,--,lm,lm,--,--,ll,ll,--,--,--,--,ll,lm,--,--,lm,ll,lm,ll,lm,--,--,--,lm,lm,ll,--,ll,ll,lm,--,--,ll,--,lm,lm,ll,--,--,lm,--,lm,--,lm,ll,--,--
*_SCFLD826_26933,<lmxll>,ll,--,ll,--,lm,--,--,--,lm,--,--,lm,--,lm,--,ll,lm,lm,ll,--,ll,--,--,--,--,ll,lm,lm,lm,lm,ll,ll,lm,--,ll,--,--,--,--,--,--,lm,lm,--,--,ll,lm,--,ll,--,lm,--,lm,lm,ll,lm,--,ll,--,--,--,--,--,ll,lm,ll,--,--,lm,--,--,ll,lm,--,--,--,--,--,ll,--,--,--,lm,--,--,--,--,lm,--,--
*_SCFLD826_31587,<nnxnp>,--,nn,nn,--,--,--,nn,--,nn,np,--,np,--,np,nn,nn,np,np,--,nn,nn,nn,--,--,--,nn,np,np,nn,--,np,--,nn,--,np,nn,nn,np,--,--,nn,np,nn,np,np,nn,nn,nn,nn,np,np,np,nn,np,--,--,--,nn,np,nn,nn,nn,--,np,nn,--,np,--,nn,--,--,np,np,--,np,np,nn,--,--,nn,np,--,--,np,np,nn,nn,np,nn,np
*_SCFLD827_4748,<nnxnp>,--,nn,np,--,--,np,--,--,--,nn,--,nn,nn,nn,--,np,nn,--,nn,nn,np,--,--,--,nn,np,--,np,--,--,np,--,np,--,--,nn,np,nn,--,--,--,--,--,nn,--,nn,np,--,--,nn,nn,np,np,nn,--,--,--,--,--,--,--,nn,nn,--,--,--,nn,nn,--,--,np,np,--,np,--,nn,np,np,np,np,nn,--,nn,--,--,--,np,--,np,--
*_SCFLD827_6570,<nnxnp>,--,np,--,--,nn,--,np,--,--,np,--,np,--,np,--,--,np,nn,--,np,nn,--,--,--,--,nn,np,nn,--,--,--,--,--,--,nn,np,nn,--,--,--,--,nn,--,--,nn,np,--,np,nn,np,np,nn,--,np,--,--,--,nn,nn,nn,nn,np,np,np,nn,--,--,--,np,np,nn,nn,np,nn,--,--,nn,nn,nn,--,--,--,--,--,--,--,nn,--,--,nn
