V1,V2,V3
*_SCFLD332_227878,<nnxnp>,np,np,--,--,np,--,--,--,--,nn,nn,--,--,--,--,--,nn,np,nn,np,nn,np,np,np,np,--,nn,np,np,--,np,--,np,nn,np,np,--,--,--,--,np,np,np,np,--,np,--,np,nn,--,--,np,np,nn,np,--,--,np,nn,np,nn,nn,nn,nn,nn,np,nn,nn,np,--,np,np,--,--,--,np,nn,nn,--,nn,nn,--,nn,nn,--,--,nn,np,np,nn
*_SCFLD332_227914,<lmxll>,--,lm,--,--,--,--,--,--,--,--,lm,--,--,--,--,--,lm,ll,lm,ll,--,ll,ll,lm,lm,--,ll,ll,lm,--,ll,--,ll,--,lm,ll,--,--,--,--,lm,ll,ll,lm,--,ll,--,lm,ll,ll,--,ll,lm,--,lm,--,--,lm,lm,lm,lm,ll,ll,ll,ll,ll,lm,--,ll,--,lm,lm,--,--,--,--,ll,--,--,ll,ll,--,lm,lm,--,--,lm,lm,ll,--
*_SCFLD332_257065,<lmxll>,ll,lm,lm,--,--,lm,--,lm,--,lm,--,--,--,lm,--,lm,lm,ll,--,--,lm,ll,ll,--,lm,lm,--,ll,lm,lm,ll,--,--,--,lm,ll,--,lm,--,--,lm,ll,ll,--,lm,ll,lm,lm,ll,ll,--,ll,lm,ll,--,ll,--,--,lm,lm,lm,ll,ll,--,ll,ll,lm,lm,ll,--,lm,lm,ll,lm,--,ll,ll,--,lm,ll,ll,--,--,lm,ll,--,lm,--,ll,--
*_SCFLD332_283912,<lmxll>,lm,--,ll,--,lm,--,ll,--,--,ll,--,ll,--,--,lm,ll,--,lm,ll,--,--,lm,--,--,ll,ll,lm,lm,--,ll,--,--,--,--,ll,lm,--,ll,--,--,ll,lm,lm,--,ll,lm,ll,--,--,lm,ll,--,ll,--,ll,--,--,ll,ll,ll,ll,lm,lm,lm,lm,lm,--,--,lm,--,ll,ll,lm,--,--,lm,lm,--,--,--,--,--,ll,--,lm,--,ll,ll,--,ll
*_SCFLD335_229482,<hkxhk>,hh,kk,hh,--,kk,hk,--,hh,--,--,hk,kk,--,hk,kk,--,--,kk,kk,hk,hk,hh,kk,--,kk,--,--,kk,--,hk,kk,--,--,--,hk,hk,hk,--,--,--,--,--,--,hk,--,hk,--,--,hk,hk,hk,hk,hk,hk,--,hh,--,hk,hk,hh,--,hk,hk,--,hk,kk,hk,--,hh,hh,kk,hk,hk,hh,--,kk,--,kk,--,hk,kk,--,--,hh,kk,--,hk,--,hh,hh
*_SCFLD335_229634,<nnxnp>,--,nn,np,--,nn,np,np,np,--,np,--,--,--,np,--,nn,--,nn,nn,np,nn,np,nn,np,nn,np,nn,nn,nn,nn,nn,--,np,--,np,nn,nn,np,--,nn,np,nn,np,np,--,np,np,nn,nn,np,np,nn,--,--,--,--,--,np,nn,np,nn,nn,np,np,nn,nn,nn,nn,np,--,nn,nn,nn,--,--,nn,nn,nn,nn,nn,nn,--,nn,np,nn,--,np,nn,np,np
*_SCFLD336_150375,<lmxll>,--,--,--,--,lm,--,ll,lm,--,--,lm,ll,--,lm,--,ll,ll,lm,lm,lm,ll,--,ll,--,ll,ll,lm,ll,lm,ll,--,--,--,--,--,ll,lm,--,--,--,ll,lm,lm,--,lm,lm,--,lm,ll,ll,--,--,lm,lm,ll,lm,--,--,--,ll,lm,--,--,--,lm,--,--,ll,lm,--,--,lm,--,--,--,--,ll,lm,--,lm,--,--,--,--,--,--,ll,--,--,ll
*_SCFLD336_179761,<nnxnp>,--,--,--,--,nn,nn,--,--,--,--,nn,--,--,nn,nn,--,--,np,nn,--,np,nn,--,--,--,--,np,np,np,--,np,--,--,--,np,nn,--,--,--,--,nn,--,nn,np,np,np,nn,nn,nn,nn,np,nn,np,nn,nn,--,--,--,nn,--,nn,np,nn,nn,--,np,nn,--,--,--,np,nn,np,--,nn,np,nn,np,--,--,np,--,--,--,--,--,nn,--,nn,nn
*_SCFLD337_33940,<nnxnp>,--,--,nn,--,--,--,np,np,np,np,np,np,--,np,--,--,--,nn,--,--,nn,np,--,--,--,np,nn,np,np,--,nn,--,np,--,np,--,--,--,--,--,np,--,--,np,--,np,np,--,--,np,np,--,--,nn,--,--,--,np,nn,np,nn,--,np,np,nn,--,--,nn,np,--,--,nn,nn,np,--,nn,nn,--,nn,--,--,--,--,np,--,--,--,--,np,--
*_SCFLD337_269280,<lmxll>,--,--,--,--,ll,--,lm,--,--,--,--,--,--,ll,--,--,lm,ll,ll,--,--,ll,ll,--,--,lm,--,--,ll,--,ll,--,--,lm,ll,lm,lm,--,--,--,lm,lm,--,ll,ll,ll,lm,--,lm,ll,lm,lm,lm,--,ll,lm,--,--,ll,--,ll,lm,--,ll,lm,ll,lm,ll,lm,--,--,lm,--,--,--,ll,ll,ll,lm,lm,--,--,lm,lm,ll,--,ll,ll,lm,lm
*_SCFLD337_269331,<hkxhk>,--,--,hh,--,hk,--,hk,--,--,kk,--,kk,--,kk,hk,hh,hk,hk,hk,--,hh,kk,hk,--,--,hk,--,--,kk,hh,hk,--,--,hk,kk,hh,hh,hk,--,--,hk,hh,--,kk,hk,kk,hk,--,hh,kk,hk,hh,hh,--,kk,hk,--,--,hk,hk,hk,hh,--,kk,hh,kk,hh,--,hk,--,--,hh,hh,--,--,hk,hk,hk,hh,hh,hk,--,hh,hk,hk,--,kk,hk,hk,--
*_SCFLD340_126082,<lmxll>,--,ll,ll,--,--,--,--,lm,--,ll,--,lm,--,--,--,lm,--,ll,lm,lm,lm,lm,lm,--,lm,ll,ll,lm,--,--,lm,--,--,--,lm,lm,--,lm,--,--,ll,ll,ll,lm,ll,lm,ll,ll,--,ll,ll,--,--,--,lm,ll,--,--,lm,lm,lm,ll,--,ll,--,--,--,ll,--,--,--,ll,lm,--,--,--,ll,--,--,--,--,--,lm,ll,--,lm,ll,--,--,lm
*_SCFLD340_266987,<nnxnp>,--,np,--,--,--,np,nn,nn,--,--,nn,nn,--,np,--,np,np,np,--,--,nn,nn,--,--,np,np,--,nn,--,--,np,--,--,--,--,--,np,nn,--,--,np,--,--,--,np,nn,np,--,nn,nn,nn,np,nn,--,--,--,--,--,nn,nn,np,np,--,nn,nn,nn,nn,--,nn,nn,np,nn,nn,--,--,nn,--,nn,--,--,np,--,--,nn,--,--,np,nn,nn,np
*_SCFLD340_296620,<lmxll>,ll,lm,--,--,ll,--,ll,--,--,lm,lm,--,--,lm,--,ll,lm,lm,ll,--,ll,ll,--,--,--,--,ll,--,lm,ll,ll,--,ll,--,ll,--,ll,ll,--,--,lm,lm,--,ll,lm,ll,lm,lm,lm,--,--,ll,lm,--,ll,lm,--,--,ll,ll,--,lm,--,lm,ll,lm,ll,lm,--,--,ll,lm,--,lm,--,ll,lm,lm,lm,--,lm,--,--,ll,--,ll,lm,lm,lm,ll
