V1,V2,V3
*_SCFLD10014_105086,<nnxnp>,--,--,nn,--,np,--,np,nn,--,np,--,np,np,nn,nn,--,np,np,nn,np,np,nn,np,--,--,np,np,np,nn,nn,np,--,--,--,np,np,np,--,nn,--,nn,np,np,--,--,nn,np,--,nn,nn,--,nn,--,nn,--,np,--,--,np,np,nn,nn,nn,nn,--,np,np,--,--,nn,np,np,np,nn,--,np,np,np,nn,nn,--,--,nn,--,--,--,np,--,nn,nn
*_SCFLD10014_1100182,<lmxll>,ll,ll,lm,--,--,--,lm,--,--,lm,ll,ll,--,lm,lm,--,ll,lm,--,lm,lm,ll,--,--,--,--,--,--,lm,--,--,--,--,ll,lm,ll,lm,ll,--,--,--,lm,ll,ll,--,ll,ll,--,--,ll,ll,lm,ll,ll,--,--,lm,--,lm,lm,ll,lm,lm,lm,ll,ll,lm,--,lm,lm,--,lm,lm,--,--,--,--,--,lm,--,ll,--,lm,ll,ll,--,--,--,--,--
*_SCFLD10014_128154,<hkxhk>,--,--,hk,--,--,--,hh,--,--,hh,kk,--,--,hk,hk,--,hk,hh,kk,hh,hh,kk,hh,--,hk,hh,hh,--,hk,--,--,--,--,kk,hh,--,hh,kk,--,--,hk,--,hk,--,--,kk,hk,hh,--,kk,kk,hk,--,--,--,--,--,--,--,hh,kk,hk,--,hk,kk,hk,hh,--,--,--,--,hh,--,--,--,hh,hh,hk,--,kk,kk,--,hk,--,hk,--,hk,--,hk,hk
*_SCFLD10014_1342335,<lmxll>,--,--,lm,--,ll,--,lm,--,--,lm,--,--,--,lm,--,--,--,lm,ll,--,lm,ll,--,--,--,lm,--,--,lm,--,lm,--,--,ll,--,ll,--,--,--,--,lm,--,--,--,lm,ll,ll,--,--,ll,ll,lm,--,ll,--,--,--,--,lm,lm,ll,lm,lm,lm,ll,ll,lm,--,--,lm,--,lm,--,--,--,--,lm,ll,--,ll,ll,--,--,ll,--,--,--,lm,lm,--
*_SCFLD10014_51880,<nnxnp>,--,nn,--,--,np,np,np,--,--,np,nn,--,--,nn,--,nn,--,--,nn,np,np,nn,np,--,nn,np,--,np,nn,--,np,--,--,--,np,np,np,nn,--,--,nn,np,--,--,--,nn,np,--,nn,nn,--,--,np,--,nn,np,nn,--,--,np,nn,nn,nn,--,--,np,--,--,nn,nn,--,np,--,--,--,--,--,np,nn,--,nn,--,nn,--,np,nn,np,np,nn,--
*_SCFLD10014_581415,<nnxnp>,nn,np,--,--,--,--,nn,np,--,--,--,nn,--,np,--,np,nn,nn,np,nn,nn,np,--,nn,--,nn,np,--,np,--,nn,--,--,np,nn,nn,nn,nn,np,--,np,nn,nn,nn,nn,np,nn,--,np,np,np,np,--,np,--,--,np,nn,nn,--,np,np,--,--,np,nn,nn,--,--,--,nn,nn,--,np,--,nn,nn,--,np,np,--,--,np,np,--,--,nn,--,np,np
*_SCFLD1029_1109,<lmxll>,--,ll,lm,--,lm,--,--,lm,--,--,lm,lm,--,ll,--,lm,--,ll,lm,--,ll,lm,--,--,--,--,ll,lm,ll,ll,ll,--,--,--,--,lm,--,--,--,--,ll,ll,--,--,ll,lm,--,--,ll,lm,ll,ll,--,lm,ll,ll,--,--,ll,ll,--,ll,--,ll,--,lm,ll,--,lm,--,--,--,--,--,--,--,ll,lm,--,--,--,--,--,--,--,--,lm,--,ll,ll
*_SCFLD1040_22301,<lmxll>,--,--,--,--,lm,ll,ll,--,ll,--,--,--,--,ll,--,lm,lm,ll,lm,--,--,lm,lm,--,--,lm,lm,ll,lm,ll,ll,--,--,--,lm,--,ll,--,--,--,lm,--,--,lm,--,--,lm,--,lm,lm,--,ll,ll,lm,lm,ll,--,--,ll,lm,lm,ll,ll,ll,ll,lm,lm,ll,--,ll,lm,ll,--,ll,--,lm,--,ll,lm,--,ll,--,lm,--,--,--,ll,lm,ll,ll
*_SCFLD1040_50743,<lmxll>,--,ll,lm,--,ll,--,--,--,--,lm,--,--,--,lm,--,--,--,lm,ll,lm,ll,--,ll,--,ll,ll,ll,lm,--,--,lm,ll,lm,--,ll,lm,lm,ll,--,lm,ll,lm,--,ll,--,ll,ll,--,ll,ll,--,--,lm,ll,--,lm,--,lm,--,ll,--,--,lm,lm,lm,ll,ll,lm,ll,--,ll,lm,--,--,--,ll,--,lm,--,lm,lm,--,ll,--,--,--,--,--,lm,--
*_SCFLD1177_20190,<lmxll>,--,lm,ll,--,lm,ll,ll,lm,--,ll,--,ll,--,ll,--,--,lm,--,lm,--,--,lm,lm,--,lm,lm,lm,ll,--,ll,--,--,ll,--,lm,--,--,lm,--,--,--,ll,lm,--,ll,lm,lm,--,--,lm,lm,--,--,lm,--,ll,--,ll,ll,lm,--,ll,--,ll,ll,lm,--,ll,lm,--,lm,ll,--,ll,--,--,--,ll,--,--,ll,--,--,ll,--,--,ll,--,ll,ll
