V1,V2,V3
*_SCFLD13_43887,<nnxnp>,--,--,nn,--,np,nn,np,--,--,--,--,--,--,np,nn,np,--,np,--,--,np,nn,nn,--,np,--,np,nn,np,np,np,np,--,nn,nn,np,np,--,--,--,--,nn,np,--,nn,--,--,--,np,nn,--,--,np,--,--,--,--,--,--,np,--,np,--,nn,nn,nn,nn,--,nn,--,np,np,np,--,--,nn,nn,--,nn,--,--,--,nn,nn,--,--,np,np,np,np
*_SCFLD13_43899,<nnxnp>,--,--,nn,--,np,nn,np,nn,--,--,--,--,--,np,nn,np,--,np,--,nn,np,nn,nn,--,np,--,np,nn,np,np,np,np,--,nn,nn,np,np,--,--,--,--,nn,np,--,nn,--,--,--,np,nn,--,--,np,--,--,--,--,--,--,np,--,np,--,nn,nn,nn,nn,--,nn,--,np,np,np,np,--,nn,nn,--,nn,--,--,--,nn,nn,--,--,np,np,np,np
*_SCFLD13_43914,<nnxnp>,--,np,nn,--,np,nn,np,nn,--,--,--,--,--,np,--,np,--,np,--,nn,np,nn,nn,--,np,np,np,--,np,np,np,np,--,nn,nn,np,np,--,--,--,--,nn,np,--,nn,--,--,--,np,nn,--,--,np,--,--,nn,nn,--,--,np,nn,np,--,nn,nn,nn,nn,--,nn,--,np,np,np,np,--,nn,nn,--,nn,--,np,--,nn,nn,--,--,np,np,np,np
*_SCFLD13_278221,<lmxll>,--,--,--,--,lm,--,--,--,--,lm,--,ll,--,ll,--,ll,lm,ll,--,--,--,lm,lm,--,--,--,--,--,lm,--,lm,lm,--,--,ll,--,--,ll,--,lm,ll,ll,ll,lm,--,ll,--,ll,lm,--,ll,ll,lm,ll,--,ll,--,--,lm,--,ll,--,ll,--,--,--,--,ll,--,--,--,--,--,--,--,ll,ll,ll,ll,--,ll,--,ll,--,--,--,lm,lm,lm,--
*_SCFLD13_348899,<lmxll>,--,--,ll,--,--,ll,--,--,--,ll,lm,--,--,lm,ll,lm,--,lm,lm,lm,lm,ll,ll,--,ll,lm,--,ll,--,ll,--,--,ll,lm,lm,lm,lm,lm,--,--,lm,lm,lm,ll,--,lm,--,--,ll,ll,lm,lm,--,lm,lm,lm,--,--,--,ll,lm,ll,lm,--,lm,ll,lm,--,lm,lm,ll,lm,--,--,--,lm,--,--,lm,lm,lm,--,lm,--,ll,lm,ll,ll,ll,ll
*_SCFLD13_348921,<lmxll>,--,--,ll,--,--,--,--,--,--,ll,lm,--,--,lm,ll,lm,--,lm,lm,lm,lm,--,ll,--,ll,lm,ll,ll,--,ll,--,--,ll,lm,lm,lm,lm,lm,--,--,lm,lm,lm,--,--,lm,--,--,ll,ll,lm,lm,--,lm,lm,lm,--,--,--,ll,lm,ll,lm,--,lm,ll,lm,--,lm,lm,ll,lm,--,--,--,lm,--,--,lm,lm,lm,--,lm,--,ll,lm,ll,ll,ll,ll
*_SCFLD13_348959,<lmxll>,--,--,ll,--,--,--,--,--,--,ll,lm,--,--,lm,ll,lm,--,--,--,lm,--,--,ll,--,--,lm,ll,ll,--,ll,--,--,--,lm,lm,lm,lm,lm,--,--,--,lm,lm,--,--,lm,--,--,ll,ll,lm,lm,--,lm,--,lm,--,--,--,ll,lm,ll,lm,--,lm,ll,lm,--,lm,lm,ll,lm,--,--,--,lm,--,--,lm,--,--,--,lm,--,--,lm,ll,ll,ll,ll
*_SCFLD13_349001,<lmxll>,--,--,ll,--,ll,ll,ll,ll,--,--,--,lm,--,ll,--,lm,ll,lm,lm,--,lm,--,--,lm,--,--,lm,--,--,ll,ll,--,ll,--,--,lm,lm,lm,--,ll,--,--,lm,ll,lm,lm,ll,lm,ll,ll,lm,--,ll,lm,--,--,ll,--,ll,ll,lm,ll,lm,lm,lm,ll,lm,--,lm,--,ll,lm,ll,--,--,lm,lm,--,--,--,lm,--,lm,lm,ll,--,ll,--,ll,ll
*_SCFLD13_349034,<lmxll>,--,lm,ll,--,ll,ll,ll,ll,--,--,lm,lm,--,ll,--,lm,ll,lm,lm,--,lm,--,--,lm,--,--,lm,--,--,ll,ll,--,ll,--,lm,lm,lm,lm,--,ll,--,--,lm,ll,lm,lm,ll,lm,ll,ll,lm,--,ll,lm,--,--,ll,--,ll,ll,lm,ll,lm,lm,lm,ll,lm,--,lm,--,ll,lm,ll,ll,--,lm,lm,--,--,--,lm,--,lm,lm,ll,--,ll,--,ll,ll
*_SCFLD13_349048,<lmxll>,lm,lm,ll,--,--,ll,ll,ll,--,ll,lm,lm,--,--,--,lm,ll,lm,lm,--,lm,--,--,lm,--,--,lm,--,--,ll,ll,--,ll,--,lm,lm,lm,lm,--,ll,--,--,lm,ll,lm,lm,ll,lm,ll,ll,lm,--,ll,lm,--,--,ll,--,ll,ll,lm,ll,lm,lm,lm,ll,lm,--,lm,--,ll,lm,ll,ll,--,lm,lm,--,--,--,lm,--,lm,lm,ll,--,ll,--,ll,ll
*_SCFLD13_374575,<lmxll>,ll,ll,lm,--,lm,--,lm,lm,--,lm,--,ll,--,ll,--,--,lm,ll,--,ll,ll,lm,lm,--,--,ll,--,lm,--,--,lm,--,lm,--,ll,ll,--,--,--,lm,ll,ll,ll,--,--,ll,lm,--,--,lm,ll,--,lm,ll,ll,ll,--,--,lm,lm,--,lm,ll,--,--,lm,--,ll,--,ll,--,ll,--,lm,--,--,--,ll,ll,--,--,--,--,ll,lm,--,lm,lm,lm,lm
*_SCFLD13_561547,<nnxnp>,nn,--,--,--,--,--,--,--,--,--,--,--,--,np,--,--,nn,np,--,nn,np,nn,--,--,--,--,np,--,np,np,np,--,nn,nn,--,np,--,--,--,--,nn,nn,np,--,nn,--,nn,--,np,nn,np,nn,np,--,--,nn,--,nn,nn,--,nn,np,np,nn,nn,--,nn,np,--,np,--,np,np,--,--,--,nn,nn,nn,nn,np,--,--,nn,--,--,np,np,np,np
