V1,V2,V3
*_SCFLD9923_453528,<lmxll>,--,--,lm,--,--,--,lm,--,--,ll,ll,--,--,--,ll,--,--,ll,--,--,--,ll,--,--,lm,lm,--,ll,ll,lm,--,--,--,ll,ll,lm,--,--,--,--,lm,--,ll,--,--,ll,lm,--,lm,--,lm,lm,--,lm,ll,--,--,--,ll,--,ll,--,ll,ll,--,ll,--,ll,lm,--,ll,lm,--,--,--,ll,--,ll,lm,ll,ll,--,lm,--,--,--,lm,--,lm,lm
*_SCFLD9923_489830,<lmxll>,--,--,lm,--,ll,ll,lm,lm,--,ll,--,ll,--,ll,ll,lm,lm,--,ll,--,lm,--,--,--,--,lm,ll,ll,--,--,ll,--,ll,--,ll,--,lm,--,--,--,lm,lm,--,ll,ll,ll,lm,ll,lm,lm,lm,lm,--,lm,ll,--,--,--,ll,lm,--,--,--,ll,--,ll,--,ll,lm,--,--,lm,lm,--,--,--,ll,ll,lm,ll,--,--,lm,--,--,--,lm,ll,lm,--
*_SCFLD9923_560995,<lmxll>,--,--,--,--,--,--,--,ll,--,lm,--,lm,--,lm,--,--,ll,lm,lm,lm,ll,lm,lm,--,--,ll,lm,lm,--,--,--,--,lm,lm,lm,ll,ll,--,--,ll,ll,ll,--,lm,--,lm,ll,lm,--,ll,--,ll,lm,ll,lm,--,--,lm,--,ll,--,ll,lm,lm,lm,lm,ll,--,--,lm,--,ll,ll,--,--,--,--,--,--,lm,lm,--,ll,ll,--,--,ll,lm,ll,ll
*_SCFLD9923_563446,<hkxhk>,--,hh,kk,--,--,--,--,--,hk,hh,--,hh,--,hk,--,--,hk,hh,hk,--,--,--,hk,--,hk,hk,--,--,hh,kk,--,--,--,hh,kk,--,--,--,--,--,kk,--,--,--,--,hh,hk,hk,kk,kk,kk,kk,--,kk,hk,kk,--,hh,hk,hk,hk,--,--,--,hk,hh,--,hh,hk,--,hk,kk,hk,--,--,hh,--,hh,kk,--,--,--,kk,--,hh,--,hk,--,hk,hk
*_SCFLD9923_592595,<nnxnp>,nn,np,--,np,--,--,np,nn,--,np,--,np,--,nn,--,nn,np,np,nn,np,nn,np,nn,--,np,np,--,--,np,nn,--,--,nn,np,nn,nn,nn,nn,np,--,nn,nn,nn,nn,--,np,np,--,nn,nn,nn,nn,nn,nn,nn,--,--,--,nn,np,nn,nn,nn,nn,nn,np,nn,--,--,--,nn,nn,--,nn,--,np,nn,--,np,nn,nn,--,nn,np,np,np,np,--,--,np
*_SCFLD9923_725906,<nnxnp>,--,--,--,--,--,--,np,nn,--,np,nn,np,--,nn,nn,--,--,np,nn,np,nn,np,nn,--,--,np,np,np,np,--,--,--,nn,--,nn,nn,nn,nn,np,--,nn,nn,nn,--,nn,np,np,--,nn,nn,nn,nn,--,nn,nn,--,--,--,nn,np,--,nn,nn,--,nn,np,--,--,--,--,nn,nn,--,--,--,np,nn,np,nn,--,nn,--,np,np,np,np,np,nn,np,np
*_SCFLD9923_884155,<nnxnp>,--,--,nn,--,nn,--,np,--,--,np,--,np,--,nn,nn,nn,--,np,nn,np,nn,--,nn,--,--,np,np,--,np,--,--,nn,--,--,--,nn,--,--,--,--,nn,nn,nn,nn,nn,np,--,nn,nn,nn,nn,--,nn,nn,nn,nn,--,--,--,--,--,--,--,--,--,np,nn,np,np,--,nn,nn,np,--,--,np,--,--,--,--,nn,--,--,np,--,--,--,--,np,np
*_SCFLD9923_1084499,<nnxnp>,--,--,np,--,np,nn,nn,np,nn,nn,--,nn,nn,np,np,np,nn,nn,--,nn,np,nn,np,--,nn,nn,nn,nn,--,--,np,--,--,--,np,np,np,np,--,--,np,--,np,--,np,nn,nn,np,np,np,np,np,np,--,np,np,--,--,np,nn,np,np,np,np,--,--,np,nn,nn,--,np,np,--,--,--,--,np,--,--,np,np,--,--,--,nn,--,--,--,nn,nn
*_SCFLD9923_1113280,<nnxnp>,np,nn,np,--,np,--,nn,--,--,nn,np,nn,--,np,np,np,nn,nn,--,nn,np,nn,np,np,--,nn,--,nn,nn,np,--,--,--,--,np,--,np,np,--,--,np,--,np,np,np,nn,nn,--,--,np,np,np,np,np,np,--,--,--,np,nn,np,np,np,--,np,nn,np,nn,--,--,np,np,nn,--,--,nn,np,nn,--,np,np,--,np,nn,nn,--,nn,np,nn,nn
*_SCFLD9923_1113289,<nnxnp>,np,nn,np,--,np,--,nn,--,--,nn,np,nn,--,np,np,np,nn,nn,--,--,--,nn,np,np,--,nn,nn,nn,nn,np,--,--,--,nn,np,--,np,np,--,--,np,--,np,np,np,nn,nn,np,--,np,np,np,np,np,np,--,--,--,np,nn,np,np,np,--,np,nn,np,nn,--,--,np,np,nn,--,--,nn,np,nn,--,np,np,--,np,nn,nn,--,nn,np,nn,nn
