V1,V2,V3
*_SCFLD87_51086,<lmxll>,--,lm,ll,--,lm,--,--,--,--,ll,--,--,--,ll,lm,--,lm,ll,lm,ll,lm,lm,lm,--,lm,--,lm,ll,lm,ll,ll,--,ll,lm,lm,ll,--,lm,--,--,lm,ll,lm,lm,--,lm,--,--,lm,lm,--,--,--,lm,--,--,--,--,ll,lm,lm,--,--,ll,ll,lm,lm,--,lm,--,--,ll,--,--,--,--,--,--,lm,--,--,--,--,ll,ll,--,ll,--,ll,--
*_SCFLD87_51166,<lmxll>,lm,--,--,--,--,--,ll,--,--,ll,lm,ll,--,ll,--,lm,lm,ll,lm,--,lm,lm,--,--,--,lm,--,--,lm,--,--,--,ll,--,--,--,--,lm,--,ll,--,--,lm,lm,ll,lm,lm,ll,--,lm,--,--,ll,--,lm,ll,--,--,ll,lm,lm,--,ll,ll,ll,lm,--,ll,lm,ll,--,ll,--,--,ll,ll,ll,--,lm,ll,--,--,--,--,ll,--,ll,lm,ll,--
*_SCFLD87_179907,<nnxnp>,--,--,--,--,--,--,nn,--,--,nn,--,np,--,nn,--,--,np,--,np,np,--,nn,--,--,nn,np,nn,np,nn,nn,--,--,--,np,--,--,nn,np,--,--,nn,--,np,np,--,nn,np,--,nn,nn,nn,nn,--,nn,nn,--,--,--,np,--,--,np,nn,nn,nn,--,--,--,nn,--,np,--,--,--,nn,nn,np,nn,--,nn,nn,--,nn,--,np,--,np,np,--,--
*_SCFLD87_179993,<nnxnp>,--,--,nn,--,np,--,--,np,--,nn,nn,--,--,nn,nn,nn,np,np,--,--,np,nn,np,--,nn,np,nn,--,nn,--,--,np,--,np,--,np,nn,--,--,--,--,--,np,--,--,nn,np,--,--,nn,--,--,--,nn,--,--,--,np,--,np,nn,np,--,nn,nn,np,np,nn,nn,nn,np,np,np,nn,--,nn,np,nn,nn,--,nn,--,--,--,--,--,np,np,nn,--
*_SCFLD87_237358,<lmxll>,--,--,lm,--,ll,--,--,lm,--,lm,--,lm,--,lm,--,ll,ll,--,ll,--,ll,ll,ll,--,--,--,--,lm,ll,--,lm,--,--,ll,ll,lm,lm,ll,--,--,--,--,--,--,--,ll,ll,--,ll,ll,ll,lm,lm,ll,ll,lm,--,--,lm,--,--,lm,lm,lm,lm,--,--,lm,ll,lm,ll,lm,--,--,lm,lm,lm,--,--,lm,lm,--,--,lm,--,--,lm,ll,lm,lm
*_SCFLD87_237383,<lmxll>,--,--,lm,--,ll,--,--,--,--,lm,--,lm,--,lm,--,ll,ll,--,--,--,ll,ll,ll,--,--,--,--,lm,ll,--,lm,--,--,ll,ll,lm,lm,--,--,--,--,--,--,--,--,ll,--,--,ll,ll,ll,lm,lm,ll,ll,lm,--,--,lm,--,--,lm,lm,lm,--,--,--,lm,ll,lm,ll,lm,--,--,--,lm,lm,--,--,lm,lm,--,--,lm,--,--,lm,--,lm,--
*_SCFLD87_237449,<lmxll>,--,--,lm,--,ll,--,--,--,--,lm,ll,lm,--,lm,--,ll,ll,--,--,ll,ll,ll,--,--,ll,ll,ll,--,ll,lm,lm,--,--,--,ll,--,--,ll,--,--,--,lm,ll,--,--,ll,ll,--,ll,ll,--,--,--,--,ll,--,--,lm,lm,ll,ll,lm,lm,--,lm,ll,ll,--,ll,--,--,lm,ll,--,lm,lm,--,lm,ll,lm,--,--,--,--,--,--,--,--,--,--
*_SCFLD87_237474,<lmxll>,--,ll,lm,--,ll,--,--,--,--,lm,ll,lm,--,lm,--,ll,ll,--,ll,ll,ll,ll,--,--,ll,ll,ll,--,ll,lm,lm,--,--,--,ll,--,--,ll,--,--,ll,lm,ll,--,--,ll,ll,lm,ll,ll,--,--,lm,ll,ll,--,--,lm,lm,ll,ll,lm,lm,--,lm,ll,ll,--,ll,--,--,lm,ll,--,lm,lm,--,lm,ll,lm,--,--,--,--,--,--,--,--,lm,--
*_SCFLD87_237505,<lmxll>,ll,ll,lm,--,ll,--,--,--,--,lm,ll,--,--,lm,--,ll,ll,--,ll,ll,ll,ll,--,--,ll,ll,ll,--,ll,lm,lm,ll,lm,ll,ll,lm,lm,ll,lm,--,ll,lm,ll,ll,--,ll,ll,lm,ll,ll,ll,lm,lm,ll,ll,--,--,lm,lm,ll,ll,lm,lm,--,lm,ll,ll,--,ll,--,ll,lm,ll,--,lm,lm,--,lm,ll,lm,--,--,--,ll,lm,--,--,--,lm,lm
*_SCFLD87_259576,<lmxll>,--,lm,ll,--,lm,--,ll,--,--,ll,--,ll,--,ll,--,lm,--,--,lm,ll,lm,lm,--,--,lm,lm,lm,ll,lm,ll,ll,--,ll,lm,--,ll,ll,lm,--,--,lm,ll,lm,--,ll,lm,lm,ll,lm,lm,--,ll,ll,lm,lm,ll,--,ll,ll,lm,--,ll,--,ll,ll,lm,lm,ll,lm,ll,lm,ll,lm,--,--,ll,ll,ll,lm,ll,--,ll,--,ll,--,--,ll,lm,ll,ll
