V1,V2,V3
*_SCFLD39_477467,<nnxnp>,nn,np,--,--,nn,nn,nn,--,np,nn,--,nn,--,np,np,nn,nn,nn,nn,nn,nn,nn,np,np,--,np,--,--,--,nn,np,--,nn,np,np,np,--,--,--,--,np,np,--,nn,--,--,nn,np,nn,nn,np,--,np,nn,nn,--,--,np,nn,nn,nn,np,nn,np,nn,nn,np,--,--,nn,np,nn,np,--,np,nn,nn,nn,nn,nn,np,--,nn,nn,np,np,nn,np,np,--
*_SCFLD39_477540,<nnxnp>,--,np,--,--,nn,--,--,--,--,nn,--,nn,--,np,--,nn,nn,nn,nn,nn,nn,--,np,--,--,np,--,--,--,--,--,--,nn,np,np,np,--,--,--,--,np,np,--,nn,--,--,nn,--,--,nn,np,--,np,nn,--,--,--,--,nn,--,nn,--,nn,np,nn,--,np,--,--,nn,--,nn,np,--,--,nn,nn,--,nn,--,np,--,nn,nn,np,--,nn,--,--,--
*_SCFLD39_491365,<nnxnp>,--,--,--,--,nn,--,nn,nn,--,nn,np,nn,--,np,--,--,nn,--,--,nn,nn,nn,np,--,np,np,--,--,nn,--,np,--,nn,--,np,np,np,--,--,--,np,np,np,--,np,nn,--,--,nn,nn,--,nn,--,nn,nn,--,np,--,--,nn,--,np,nn,np,--,--,np,--,np,--,--,--,--,--,--,--,--,nn,--,--,--,--,--,nn,np,np,nn,--,np,--
*_SCFLD39_797065,<nnxnp>,--,nn,np,--,np,--,np,--,--,--,nn,np,--,nn,nn,--,--,np,np,--,np,np,nn,--,--,--,--,nn,np,--,--,--,--,--,nn,--,nn,--,--,nn,--,nn,--,--,nn,np,np,--,--,--,nn,np,nn,--,np,--,--,--,--,np,np,--,np,nn,np,nn,--,np,nn,--,--,np,--,nn,--,np,--,--,np,--,nn,--,np,np,nn,--,np,--,--,--
*_SCFLD75_189963,<lmxll>,ll,--,ll,--,lm,--,lm,ll,--,--,ll,lm,--,ll,--,ll,--,ll,ll,ll,lm,ll,lm,--,lm,lm,--,--,ll,lm,lm,--,ll,--,lm,lm,ll,lm,--,--,lm,--,ll,--,ll,ll,ll,lm,lm,lm,lm,--,--,--,--,ll,--,lm,ll,--,ll,ll,ll,ll,ll,ll,ll,lm,ll,lm,lm,ll,ll,--,--,lm,--,lm,lm,ll,--,--,--,ll,--,lm,lm,ll,ll,--
*_SCFLD75_215201,<lmxll>,--,--,ll,--,lm,--,--,ll,ll,lm,--,lm,--,ll,--,ll,ll,ll,ll,--,--,ll,--,--,--,lm,--,lm,ll,--,--,--,--,--,--,lm,ll,--,--,--,--,--,--,ll,--,ll,ll,--,lm,lm,lm,--,--,--,lm,ll,--,--,--,--,ll,ll,ll,ll,ll,ll,--,lm,ll,--,lm,ll,--,--,--,--,--,--,--,--,lm,--,lm,--,ll,--,lm,ll,ll,--
*_SCFLD75_215215,<lmxll>,--,--,ll,--,lm,--,--,ll,ll,lm,--,lm,--,ll,--,ll,ll,ll,ll,--,--,ll,--,--,--,--,--,lm,ll,--,--,--,--,--,--,lm,ll,--,--,--,--,--,--,ll,--,ll,ll,--,lm,lm,lm,--,--,--,lm,ll,--,--,--,--,ll,ll,ll,ll,ll,ll,--,lm,ll,--,lm,ll,--,--,--,--,--,--,--,--,lm,--,lm,--,ll,--,lm,ll,ll,--
*_SCFLD75_420018,<nnxnp>,--,--,--,--,--,--,nn,--,--,np,--,nn,--,np,np,--,np,nn,np,--,--,--,--,--,--,--,--,np,nn,--,nn,--,--,--,nn,--,--,--,--,--,--,nn,--,nn,np,nn,nn,--,--,np,np,nn,nn,--,np,--,--,--,np,--,--,nn,np,np,--,nn,--,nn,nn,nn,nn,np,nn,np,--,nn,np,--,nn,--,np,--,np,np,np,--,--,--,--,--
*_SCFLD75_420033,<nnxnp>,--,--,--,--,--,--,nn,--,--,np,--,nn,--,np,np,np,np,nn,np,--,--,--,--,--,--,--,--,np,nn,--,nn,--,--,--,nn,--,--,np,--,--,--,nn,--,nn,np,nn,nn,--,--,np,np,nn,nn,--,np,--,--,--,np,--,--,nn,np,np,nn,nn,np,nn,nn,nn,nn,np,nn,np,--,nn,np,--,nn,--,np,--,np,np,np,--,--,--,--,--
*_SCFLD75_420072,<nnxnp>,--,--,--,--,--,--,nn,--,--,np,nn,nn,--,np,np,np,np,nn,np,--,nn,nn,--,--,--,--,--,np,nn,nn,nn,--,--,--,nn,--,nn,np,--,--,--,nn,--,nn,np,nn,nn,--,np,np,np,nn,nn,--,np,--,--,--,np,--,--,nn,np,np,nn,nn,np,nn,nn,nn,nn,np,nn,np,--,nn,np,--,nn,--,np,--,np,np,np,--,--,--,--,--
*_SCFLD75_430437,<lmxll>,lm,--,--,--,--,ll,ll,--,--,ll,--,--,--,lm,--,--,lm,--,--,--,--,lm,ll,--,ll,ll,lm,--,lm,--,--,--,--,lm,ll,ll,--,ll,--,--,ll,--,--,--,lm,lm,lm,--,ll,ll,ll,--,--,--,ll,lm,--,ll,--,--,lm,--,lm,--,lm,--,--,ll,lm,--,ll,lm,--,--,--,ll,--,--,ll,--,ll,--,--,lm,lm,--,ll,lm,lm,--
*_SCFLD75_430475,<lmxll>,lm,--,lm,--,ll,ll,ll,--,--,ll,--,--,--,lm,--,--,lm,--,--,lm,ll,lm,ll,--,ll,ll,lm,--,lm,--,--,--,--,lm,ll,ll,--,ll,--,--,ll,--,--,--,lm,lm,lm,ll,ll,ll,ll,--,ll,--,ll,lm,--,ll,--,--,lm,--,lm,--,lm,--,lm,ll,lm,ll,ll,lm,--,ll,--,ll,--,--,ll,--,ll,--,--,lm,lm,--,ll,lm,lm,--
*_SCFLD75_439099,<lmxll>,--,ll,lm,--,ll,--,ll,--,ll,ll,lm,--,ll,lm,lm,lm,lm,lm,lm,lm,ll,--,--,ll,--,--,lm,ll,lm,ll,ll,--,--,lm,ll,--,lm,ll,ll,--,ll,lm,lm,--,lm,lm,lm,ll,ll,ll,ll,--,--,lm,ll,lm,--,ll,lm,ll,lm,lm,--,lm,lm,lm,--,lm,--,--,ll,lm,lm,--,--,ll,--,ll,ll,lm,ll,--,--,lm,--,--,ll,lm,lm,ll
