V1,V2,V3
*_SCFLD18_134804,<lmxll>,--,--,ll,--,--,--,ll,lm,ll,ll,--,--,--,ll,lm,lm,lm,lm,ll,ll,lm,--,ll,--,ll,ll,lm,lm,lm,lm,ll,--,--,--,lm,ll,lm,ll,--,ll,lm,ll,lm,lm,ll,lm,ll,lm,lm,ll,lm,--,--,ll,ll,lm,--,--,ll,lm,ll,ll,lm,ll,lm,lm,--,ll,lm,--,lm,lm,lm,ll,lm,ll,lm,ll,ll,lm,ll,--,--,ll,--,--,lm,--,ll,--
*_SCFLD18_139902,<lmxll>,--,ll,ll,--,ll,--,ll,lm,ll,ll,--,ll,--,ll,lm,--,lm,--,ll,--,lm,ll,ll,--,ll,--,--,lm,lm,--,ll,lm,--,ll,lm,ll,lm,--,--,--,--,ll,--,lm,ll,lm,--,--,lm,ll,lm,--,--,--,--,lm,--,--,ll,--,ll,ll,--,--,lm,--,--,--,lm,lm,--,lm,lm,--,lm,ll,lm,ll,--,lm,ll,--,ll,ll,ll,--,lm,--,ll,--
*_SCFLD18_139930,<lmxll>,--,--,ll,--,ll,--,ll,--,ll,ll,--,ll,--,--,lm,--,lm,--,ll,--,lm,ll,ll,--,--,--,--,lm,lm,--,ll,--,--,ll,lm,ll,lm,--,--,--,--,ll,--,lm,ll,lm,--,lm,lm,ll,lm,--,--,--,--,lm,--,--,ll,lm,ll,ll,--,--,lm,--,--,--,lm,lm,--,lm,lm,--,lm,ll,lm,ll,--,lm,ll,--,ll,ll,ll,--,lm,--,ll,--
*_SCFLD18_140061,<lmxll>,--,--,--,--,ll,--,--,lm,--,ll,ll,ll,--,ll,--,--,lm,lm,--,--,--,--,ll,--,--,ll,lm,lm,lm,lm,ll,lm,--,--,lm,ll,lm,ll,--,--,lm,--,--,--,ll,lm,ll,lm,lm,ll,--,ll,lm,ll,--,--,--,--,ll,lm,lm,--,--,ll,--,lm,--,ll,lm,lm,--,lm,--,--,--,--,lm,--,ll,--,--,--,ll,ll,--,--,lm,ll,ll,--
*_SCFLD18_373362,<lmxll>,--,--,ll,--,ll,--,ll,--,--,ll,--,--,--,ll,lm,lm,lm,lm,ll,--,lm,--,--,--,--,ll,lm,lm,lm,--,--,lm,--,ll,lm,ll,lm,--,--,--,lm,ll,lm,lm,--,lm,--,--,lm,ll,lm,--,--,ll,ll,--,--,--,ll,lm,ll,ll,--,ll,lm,lm,ll,--,lm,--,--,lm,lm,--,--,--,lm,--,ll,lm,ll,--,--,--,--,--,lm,ll,--,lm
*_SCFLD18_373443,<lmxll>,lm,--,ll,--,ll,--,--,--,--,ll,ll,--,--,ll,--,lm,lm,--,ll,ll,lm,ll,ll,--,ll,ll,lm,lm,--,lm,ll,--,--,ll,lm,--,lm,ll,--,--,lm,ll,lm,lm,--,--,ll,lm,lm,ll,lm,--,lm,ll,ll,--,--,--,ll,lm,--,ll,lm,ll,--,lm,ll,ll,lm,lm,lm,lm,--,--,--,ll,lm,ll,ll,--,ll,--,--,ll,ll,lm,--,--,ll,--
*_SCFLD18_593296,<nnxnp>,--,--,--,nn,nn,--,--,--,--,--,--,--,--,np,nn,--,--,np,nn,--,nn,np,--,--,nn,np,np,nn,nn,np,--,--,np,--,--,nn,--,nn,--,--,--,nn,--,np,np,np,np,--,np,np,nn,np,--,--,np,np,--,--,nn,np,np,nn,--,--,--,--,nn,np,--,--,--,--,nn,--,--,--,np,np,nn,--,--,--,--,--,np,--,np,--,--,--
*_SCFLD18_636383,<lmxll>,ll,--,lm,--,--,--,--,--,--,lm,--,lm,lm,--,--,ll,ll,--,lm,lm,ll,lm,--,--,lm,--,ll,--,ll,ll,lm,--,--,--,--,lm,ll,lm,lm,lm,ll,lm,--,ll,--,ll,lm,ll,--,lm,ll,lm,--,--,--,ll,lm,lm,lm,ll,--,lm,--,lm,--,ll,--,lm,ll,--,ll,ll,ll,--,--,lm,ll,--,lm,ll,lm,--,lm,lm,lm,ll,--,lm,lm,--
*_SCFLD18_636395,<lmxll>,ll,--,lm,--,--,--,--,--,--,lm,--,--,--,--,--,ll,ll,--,lm,lm,ll,lm,--,--,lm,--,ll,--,ll,ll,lm,--,--,--,--,lm,ll,lm,lm,lm,ll,lm,--,ll,--,ll,lm,ll,--,lm,ll,lm,--,--,--,ll,lm,lm,lm,ll,--,lm,--,lm,--,ll,--,lm,ll,--,ll,ll,ll,--,--,lm,ll,--,lm,ll,--,--,lm,lm,lm,ll,--,lm,lm,--
*_SCFLD27_76217,<lmxll>,--,--,--,--,lm,--,--,--,--,ll,--,lm,--,lm,lm,ll,ll,ll,lm,lm,--,ll,ll,--,--,lm,--,ll,--,ll,lm,--,--,--,lm,--,lm,lm,--,--,ll,lm,ll,--,ll,lm,ll,--,--,ll,ll,ll,lm,ll,lm,--,--,--,lm,ll,lm,--,ll,lm,ll,lm,lm,lm,lm,--,lm,ll,ll,--,--,ll,ll,lm,ll,--,lm,--,--,--,--,--,ll,--,lm,--
*_SCFLD27_76233,<lmxll>,--,--,--,--,lm,--,--,--,--,ll,--,lm,--,lm,lm,ll,ll,ll,lm,lm,--,ll,ll,--,--,lm,--,ll,--,ll,lm,--,--,--,lm,--,lm,lm,--,--,ll,lm,--,--,ll,lm,ll,--,--,ll,ll,ll,--,ll,lm,--,--,--,lm,ll,lm,--,ll,--,--,lm,lm,--,lm,--,lm,ll,--,--,--,ll,ll,--,ll,--,lm,--,--,--,--,--,ll,--,lm,--
*_SCFLD27_76238,<lmxll>,--,--,--,--,lm,--,--,--,--,ll,--,lm,--,lm,lm,ll,ll,ll,lm,lm,--,ll,--,--,--,lm,--,ll,--,ll,lm,--,--,--,lm,--,lm,lm,--,--,ll,lm,--,--,ll,lm,ll,--,--,ll,ll,ll,--,ll,lm,--,--,--,lm,ll,--,--,ll,--,--,lm,lm,--,lm,--,lm,ll,--,--,--,ll,ll,--,ll,--,lm,--,--,--,--,--,ll,--,lm,--
*_SCFLD27_76288,<lmxll>,--,lm,lm,--,--,--,lm,--,--,ll,--,lm,--,lm,lm,ll,ll,ll,lm,--,--,ll,--,--,--,lm,--,ll,--,--,--,--,ll,--,lm,lm,--,lm,--,--,ll,lm,ll,--,ll,--,ll,--,lm,ll,ll,--,--,ll,lm,--,--,--,lm,ll,lm,--,ll,lm,ll,lm,--,--,lm,--,--,--,--,--,--,ll,--,lm,ll,--,--,--,lm,lm,--,--,ll,ll,--,--
