V1,V2,V3
*_SCFLD83_371559,<lmxll>,lm,--,lm,--,--,--,--,--,--,lm,--,lm,--,--,--,lm,--,--,lm,ll,--,--,ll,--,ll,lm,--,ll,ll,--,--,--,lm,--,ll,--,ll,--,--,--,lm,ll,ll,--,lm,lm,ll,ll,ll,ll,lm,lm,--,--,--,--,--,lm,lm,--,--,--,lm,--,ll,ll,--,lm,ll,--,ll,ll,ll,--,--,--,lm,lm,lm,ll,ll,--,--,--,--,--,--,ll,ll,--
*_SCFLD83_371578,<lmxll>,lm,--,lm,--,--,--,--,--,--,lm,--,lm,--,--,ll,lm,--,--,lm,ll,--,--,ll,--,ll,lm,--,ll,ll,--,ll,--,lm,--,ll,--,ll,--,--,--,lm,ll,ll,--,lm,lm,ll,ll,ll,ll,lm,lm,--,--,--,--,lm,lm,lm,--,--,--,lm,--,ll,ll,--,lm,ll,--,ll,ll,ll,--,--,ll,lm,lm,lm,ll,ll,--,--,--,ll,--,--,--,ll,lm
*_SCFLD84_281682,<lmxll>,--,--,lm,--,ll,--,lm,--,--,lm,lm,--,--,lm,ll,lm,lm,lm,lm,--,lm,ll,ll,--,lm,lm,ll,ll,lm,--,--,--,--,--,lm,ll,ll,lm,ll,--,lm,ll,ll,--,lm,lm,lm,lm,ll,ll,lm,lm,--,ll,--,ll,--,lm,lm,--,lm,ll,lm,--,ll,ll,lm,--,--,--,lm,ll,ll,--,ll,--,lm,lm,lm,--,ll,--,--,lm,ll,ll,--,lm,ll,lm
*_SCFLD84_281690,<lmxll>,--,--,lm,--,ll,--,lm,--,--,lm,lm,--,--,lm,ll,lm,lm,lm,lm,--,lm,ll,ll,--,lm,lm,ll,ll,lm,--,--,--,--,--,lm,ll,ll,lm,ll,--,lm,--,ll,--,lm,lm,lm,lm,ll,ll,lm,lm,--,ll,--,ll,--,lm,lm,--,lm,ll,lm,--,ll,ll,lm,--,--,--,lm,ll,ll,--,ll,--,lm,lm,lm,--,ll,--,--,lm,ll,ll,--,lm,ll,lm
*_SCFLD84_368288,<lmxll>,lm,--,lm,--,ll,--,lm,--,--,lm,--,--,--,--,--,--,lm,lm,lm,--,--,--,ll,--,lm,lm,ll,ll,lm,lm,--,--,lm,lm,lm,--,--,lm,--,--,lm,ll,--,lm,lm,lm,lm,--,--,ll,--,lm,--,ll,ll,--,lm,--,lm,lm,--,ll,--,--,--,--,--,lm,ll,--,--,ll,ll,--,--,ll,--,lm,--,--,ll,--,--,--,--,--,--,--,ll,--
*_SCFLD227_174333,<lmxll>,--,--,lm,--,--,--,ll,--,--,--,--,--,--,ll,--,--,ll,--,--,lm,lm,ll,--,--,ll,lm,ll,lm,ll,lm,ll,--,--,--,ll,--,--,--,ll,--,lm,--,--,lm,--,lm,--,ll,ll,ll,--,--,--,ll,--,--,--,--,lm,--,lm,ll,--,--,--,ll,--,lm,ll,--,ll,ll,--,--,--,ll,--,lm,lm,ll,lm,--,lm,ll,--,lm,lm,--,ll,lm
*_SCFLD227_278868,<lmxll>,lm,--,lm,--,ll,--,--,--,ll,--,--,lm,--,ll,--,lm,ll,lm,ll,--,lm,--,lm,--,ll,lm,--,lm,ll,--,ll,--,lm,--,ll,--,--,ll,--,--,lm,lm,lm,--,lm,lm,ll,--,ll,ll,lm,--,lm,--,ll,lm,--,lm,lm,ll,lm,ll,lm,--,ll,ll,lm,lm,ll,lm,--,ll,lm,ll,--,ll,lm,lm,--,ll,lm,--,--,--,--,--,lm,ll,ll,--
*_SCFLD227_278880,<lmxll>,lm,--,lm,--,ll,--,--,--,ll,--,--,lm,--,ll,--,lm,ll,lm,ll,--,lm,--,lm,--,ll,lm,--,lm,ll,--,--,--,lm,--,ll,--,--,ll,--,--,lm,lm,lm,--,lm,lm,ll,--,ll,ll,lm,--,lm,--,ll,lm,--,lm,lm,ll,lm,ll,lm,--,ll,ll,lm,lm,ll,lm,--,ll,lm,ll,--,ll,lm,lm,--,ll,lm,--,--,--,--,--,lm,ll,ll,--
*_SCFLD227_278987,<lmxll>,lm,lm,--,lm,ll,--,ll,ll,--,lm,lm,lm,--,ll,--,lm,--,lm,--,lm,--,ll,--,--,ll,lm,ll,lm,--,lm,ll,--,--,lm,ll,--,--,--,--,--,lm,lm,lm,lm,lm,lm,ll,--,ll,ll,lm,lm,--,ll,ll,lm,--,--,lm,ll,lm,--,--,lm,ll,ll,--,--,ll,--,--,ll,lm,--,--,--,lm,lm,lm,ll,--,--,--,--,--,--,lm,ll,--,--
*_SCFLD227_279005,<lmxll>,lm,lm,--,lm,ll,--,ll,ll,ll,lm,lm,lm,--,ll,--,--,--,--,--,lm,--,ll,--,--,ll,lm,ll,lm,--,lm,ll,--,--,--,ll,--,lm,--,--,--,lm,lm,lm,lm,lm,lm,ll,--,ll,ll,lm,lm,--,ll,ll,lm,ll,--,lm,ll,lm,--,lm,lm,ll,ll,lm,--,ll,--,--,ll,lm,--,--,ll,lm,lm,lm,ll,--,--,lm,--,lm,--,lm,ll,--,--
